date,state,district,pincode,enrol_0_5,enrol_5_17,enrol_18_plus,bio_update_child,bio_update_adult,demo_update_child,demo_update_adult,suspicion_score
2025-09-20,Kerala,Kottayam,686577,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0
2025-09-05,Uttar Pradesh,Meerut,250341,5.0,2.0,0.0,3.0,16.0,2.0,13.0,16.0
2025-12-07,Kerala,Thrissur,680684,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2025-09-09,Telangana,Adilabad,504301,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2025-12-14,Uttarakhand,Haridwar,249410,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-11-11,Andhra Pradesh,Guntur,522409,1.0,0.0,0.0,7.0,6.0,1.0,5.0,6.0
2025-11-03,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533577,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
2025-09-24,Madhya Pradesh,Gwalior,474010,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-09,Karnataka,Shimoga,577452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-09-21,Assam,Cachar,788013,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19,Andhra Pradesh,Anantapur,515002,1.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0
2025-11-12,Assam,Biswanath,784176,1.0,2.0,0.0,9.0,0.0,1.0,8.0,0.0
2025-11-01,Uttarakhand,Nainital,263134,0.0,0.0,0.0,5.0,7.0,0.0,1.0,7.0
2025-11-08,Chhattisgarh,Surajpur,497001,0.0,1.0,0.0,8.0,9.0,4.0,20.0,9.0
2025-11-19,Maharashtra,Sangli,415305,4.0,0.0,0.0,16.0,15.0,0.0,32.0,15.0
2025-09-05,Andhra Pradesh,Prakasam,523327,1.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0
2025-10-25,West Bengal,Barddhaman,741319,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-11-18,West Bengal,Purulia,723155,1.0,0.0,0.0,1.0,2.0,2.0,5.0,2.0
2025-12-12,Andhra Pradesh,Warangal,506013,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-11-11,Maharashtra,Solapur,413322,1.0,0.0,0.0,5.0,6.0,1.0,116.0,6.0
2025-09-19,Tamil Nadu,Kanniyakumari,629153,0.0,0.0,0.0,3.0,1.0,0.0,8.0,1.0
2025-11-13,Andhra Pradesh,West Godavari,534449,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2025-11-27,Maharashtra,Kolhapur,416214,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0
2025-09-01,Punjab,Sangrur,148101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-11-11,Andhra Pradesh,K.v. Rangareddy,509340,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-11-01,Gujarat,Surat,394620,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-10-18,Karnataka,Chitradurga,577543,2.0,0.0,0.0,4.0,1.0,0.0,5.0,1.0
2025-09-12,Odisha,Baleswar,756055,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
2025-09-16,Gujarat,Rajkot,364465,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
2025-10-29,Rajasthan,Kota,324007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-25,Tamil Nadu,Karur,639207,0.0,0.0,0.0,18.0,1.0,1.0,4.0,1.0
2025-09-15,Rajasthan,Dausa,303323,1.0,0.0,0.0,36.0,4.0,1.0,6.0,4.0
2025-12-25,Uttar Pradesh,Sultanpur,228125,0.0,0.0,0.0,14.0,6.0,1.0,22.0,6.0
2025-11-18,Maharashtra,Buldhana,444203,0.0,1.0,0.0,26.0,99.0,0.0,86.0,99.0
2025-12-27,Tamil Nadu,Tiruchirappalli,620015,0.0,0.0,0.0,7.0,5.0,1.0,10.0,5.0
2025-10-26,Chhattisgarh,Baloda Bazar,493118,5.0,2.0,0.0,45.0,71.0,0.0,0.0,71.0
2025-10-18,Kerala,Thrissur,680711,0.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0
2025-12-14,Odisha,Baleswar,756034,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2025-03-01,Tamil Nadu,Tiruvannamalai,604401,0.0,0.0,0.0,69.0,65.0,13.0,321.0,65.0
2025-11-25,Tamil Nadu,Dindigul,624710,3.0,1.0,0.0,8.0,20.0,0.0,8.0,20.0
2025-09-10,Telangana,Vikarabad,501502,6.0,0.0,0.0,6.0,10.0,0.0,23.0,10.0
2025-12-09,West Bengal,Purba Medinipur,721655,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0
2025-12-26,Karnataka,Hasan,573137,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
2025-11-07,Karnataka,Chickmagalur,577117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-16,Chhattisgarh,Janjgir-champa,495695,0.0,0.0,0.0,22.0,53.0,1.0,6.0,53.0
2025-09-22,Assam,Darrang,784147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29,Tamil Nadu,Tirunelveli,627754,0.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0
2025-09-04,Uttarakhand,Pauri Garhwal,246128,3.0,1.0,0.0,1.0,5.0,0.0,0.0,5.0
2025-09-20,Madhya Pradesh,Ashok Nagar,473446,4.0,0.0,0.0,13.0,21.0,1.0,20.0,21.0
2025-12-12,Andhra Pradesh,Khammam,507204,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0
2025-09-18,Odisha,Puri,752120,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
2025-11-17,Maharashtra,Thane,421311,0.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0
2025-12-12,Madhya Pradesh,Khargone,451113,0.0,0.0,0.0,16.0,31.0,2.0,15.0,31.0
2025-12-15,Madhya Pradesh,Morena,476134,7.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0
2025-09-13,West Bengal,North 24 Parganas,700135,1.0,1.0,0.0,4.0,9.0,0.0,43.0,9.0
2025-09-18,Odisha,Jagatsinghapur,754109,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0
2025-11-26,Odisha,Baleswar,756020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-09-14,Delhi,North East,110053,4.0,0.0,0.0,1.0,11.0,0.0,12.0,11.0
2025-11-11,Karnataka,Dakshina Kannada,575008,0.0,0.0,0.0,3.0,2.0,1.0,8.0,2.0
2025-09-16,West Bengal,Darjeeling,734216,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0
2025-11-25,Odisha,Bhadrak,756125,3.0,0.0,0.0,24.0,3.0,2.0,7.0,3.0
2025-12-24,Odisha,Cuttack,753012,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2025-10-25,Maharashtra,Jalgaon,425311,0.0,0.0,0.0,6.0,10.0,1.0,7.0,10.0
2025-11-09,Gujarat,Ahmedabad,382424,8.0,1.0,0.0,2.0,4.0,4.0,16.0,4.0
2025-09-08,Maharashtra,Mumbai,400042,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0
2025-09-13,Bihar,Kaimur (Bhabua),821108,4.0,6.0,0.0,14.0,29.0,1.0,73.0,29.0
2025-11-14,Himachal Pradesh,Mandi,171302,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
2025-12-29,Maharashtra,Kolhapur,416204,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0
2025-11-09,Andhra Pradesh,Nellore,524002,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0
2025-10-19,Orissa,Kendujhar,758079,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2025-12-12,Bihar,Aurangabad,824301,0.0,0.0,0.0,12.0,11.0,9.0,59.0,11.0
2025-10-20,West Bengal,Cooch Behar,736145,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0
2025-11-18,Kerala,Malappuram,676311,3.0,3.0,0.0,0.0,7.0,0.0,13.0,7.0
2025-10-18,Andhra Pradesh,Ananthapuramu,515867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-10-19,Maharashtra,Buldhana,443201,7.0,0.0,0.0,31.0,64.0,2.0,12.0,64.0
2025-09-06,Maharashtra,Thane,400608,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0
2025-09-13,Himachal Pradesh,Mandi,175008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,Kerala,Pathanamthitta,689626,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-11-08,Karnataka,Tumkur,572129,1.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
2025-09-12,Punjab,Mansa,151505,6.0,0.0,0.0,29.0,41.0,3.0,44.0,41.0
2025-09-04,Tamil Nadu,Thanjavur,614704,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0
2025-09-05,Odisha,Mayurbhanj,757023,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0
2025-10-30,Andhra Pradesh,Annamayya,516269,4.0,0.0,0.0,8.0,4.0,4.0,12.0,4.0
2025-06-01,Maharashtra,Ratnagiri,415701,0.0,0.0,0.0,53.0,92.0,0.0,0.0,92.0
2025-10-25,Madhya Pradesh,Satna,485774,4.0,2.0,0.0,10.0,12.0,1.0,13.0,12.0
2025-11-27,Telangana,Jagitial,505529,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0
2025-12-20,Andhra Pradesh,East Godavari,534328,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2025-09-07,West Bengal,Dakshin Dinajpur,733128,1.0,0.0,0.0,3.0,4.0,4.0,22.0,4.0
2025-11-16,Andhra Pradesh,East Godavari,533239,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-09-03,Bihar,East Champaran,845401,17.0,32.0,0.0,30.0,41.0,8.0,115.0,41.0
2025-12-05,Tamil Nadu,Ranipet,632509,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0
2025-09-16,Andhra Pradesh,West Godavari,534240,0.0,0.0,0.0,1.0,2.0,1.0,6.0,2.0
2025-09-13,Andhra Pradesh,Prakasam,523115,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-12-19,Madhya Pradesh,Mauganj,486335,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0
2025-09-20,Karnataka,Uttara Kannada,581354,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2025-12-06,West Bengal,Haora,711315,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
2025-10-17,Andhra Pradesh,Ananthapur,515124,0.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0
2025-11-11,Tamil Nadu,Salem,636106,0.0,0.0,0.0,14.0,5.0,0.0,8.0,5.0
2025-11-29,West Bengal,Purba Medinipur,721455,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
2025-09-24,West Bengal,South Dinajpur,733153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-02,West Bengal,Purba Medinipur,721654,0.0,0.0,0.0,5.0,4.0,1.0,8.0,4.0
2025-07-01,Bihar,Madhepura,852124,0.0,0.0,0.0,164.0,460.0,0.0,0.0,460.0
2025-12-12,Kerala,Thiruvananthapuram,695312,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2025-11-13,West Bengal,Jalpaiguri,735221,0.0,2.0,0.0,0.0,2.0,0.0,21.0,2.0
2025-10-27,Assam,Bongaigaon,783390,0.0,1.0,0.0,52.0,6.0,0.0,11.0,6.0
2025-12-08,Andhra Pradesh,Mahabub Nagar,509408,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0
2025-12-05,Maharashtra,Ratnagiri,415720,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
2025-06-01,Andhra Pradesh,Srikakulam,532195,0.0,0.0,0.0,394.0,217.0,0.0,0.0,217.0
2025-10-26,Himachal Pradesh,Sirmaur,173101,1.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0
2025-12-21,Kerala,Ernakulam,683547,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2025-09-13,Maharashtra,Nagpur,440036,0.0,0.0,0.0,9.0,5.0,0.0,4.0,5.0
2025-11-17,Tamil Nadu,Salem,636204,1.0,0.0,0.0,3.0,1.0,3.0,5.0,1.0
2025-12-03,Pondicherry,Pondicherry,605001,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2025-11-03,Andhra Pradesh,Khammam,507163,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2025-12-13,Tamil Nadu,Tirupattur,635804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-11-02,Jammu and Kashmir,Kathua,184142,2.0,0.0,0.0,11.0,3.0,1.0,0.0,3.0
2025-12-10,Kerala,Kollam,691557,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0
2025-11-13,Odisha,Koraput,764028,2.0,0.0,0.0,5.0,4.0,6.0,15.0,4.0
2025-10-20,Kerala,Thiruvananthapuram,695027,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
2025-11-13,Andhra Pradesh,Kurnool,518598,1.0,0.0,0.0,6.0,1.0,0.0,5.0,1.0
2025-10-24,Rajasthan,Nagaur,341505,1.0,0.0,0.0,15.0,14.0,1.0,12.0,14.0
2025-04-01,Jharkhand,Gumla,835211,0.0,0.0,0.0,75.0,148.0,0.0,0.0,148.0
2025-12-14,Bihar,Nalanda,803117,0.0,0.0,0.0,0.0,1.0,5.0,22.0,1.0
2025-12-08,Jharkhand,Dhanbad,828103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-12-04,Tamil Nadu,Vellore,632204,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0
2025-12-22,Chandigarh,Chandigarh,160062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-14,Tamil Nadu,Namakkal,637501,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0
2025-10-21,Tamil Nadu,Kancheepuram,600100,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2025-11-01,Haryana,Sirsa,125104,2.0,0.0,0.0,10.0,41.0,2.0,44.0,41.0
2025-12-14,Uttar Pradesh,Chandauli,232102,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0
2025-11-02,Kerala,Ernakulam,682312,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0
2025-09-19,West Bengal,Bardhaman,713359,1.0,0.0,0.0,2.0,3.0,0.0,7.0,3.0
2025-10-20,Rajasthan,Nagaur,341505,4.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0
2025-11-11,Gujarat,Kheda,387550,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-12-26,West Bengal,Murshidabad,742132,7.0,0.0,0.0,1.0,3.0,1.0,22.0,3.0
2025-09-13,Madhya Pradesh,Seoni,480882,4.0,0.0,0.0,1.0,8.0,5.0,15.0,8.0
2025-12-19,Tamil Nadu,Villupuram,605801,0.0,0.0,0.0,12.0,4.0,0.0,0.0,4.0
2025-09-03,Tamil Nadu,Villupuram,607101,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-12-18,Tamil Nadu,Thoothukkudi,628204,0.0,0.0,0.0,18.0,1.0,0.0,1.0,1.0
2025-10-23,Delhi,Central Delhi,110003,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0
2025-12-20,Madhya Pradesh,Jabalpur,483113,0.0,0.0,0.0,4.0,5.0,1.0,10.0,5.0
2025-09-17,Uttar Pradesh,Mau,221705,0.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0
2025-11-01,Bihar,Purnia,854305,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2025-09-17,Andhra Pradesh,Y. S. R,516228,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-09-16,Maharashtra,Chhatrapati Sambhajinagar,423703,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-09-06,West Bengal,Koch Bihar,735303,0.0,0.0,0.0,1.0,0.0,0.0,68.0,0.0
2025-11-26,Jammu and Kashmir,Baramula,193303,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2025-09-02,Odisha,Mayurbhanj,757091,0.0,0.0,0.0,2.0,2.0,1.0,5.0,2.0
2025-11-28,Odisha,Khorda,754005,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-11-10,Karnataka,Bengaluru,562107,2.0,1.0,0.0,11.0,2.0,1.0,14.0,2.0
2025-11-13,Orissa,Jagatsinghapur,754104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-12-22,Andhra Pradesh,Kakinada,533006,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
2025-10-29,Andhra Pradesh,Rangareddi,500089,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0
2025-11-03,Tamil Nadu,Dindigul,624307,0.0,1.0,0.0,7.0,2.0,1.0,3.0,2.0
2025-11-09,Himachal Pradesh,Kinnaur,172115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-03-01,Uttar Pradesh,Etawah,206131,0.0,0.0,0.0,168.0,140.0,22.0,648.0,140.0
2025-12-23,Bihar,Aurangabad,824102,4.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0
2025-09-22,Gujarat,Patan,384230,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-22,Delhi,North West Delhi,110039,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-11,Odisha,Jharsuguda,768204,0.0,0.0,0.0,4.0,3.0,0.0,6.0,3.0
2025-09-14,West Bengal,South 24 Parganas,743351,2.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
2025-11-10,West Bengal,Paschim Medinipur,721130,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2025-11-15,Rajasthan,Karauli,322241,7.0,7.0,0.0,15.0,12.0,10.0,24.0,12.0
2025-10-24,Odisha,Nayagarh,752025,1.0,0.0,0.0,3.0,5.0,2.0,5.0,5.0
2025-11-16,Uttar Pradesh,Meerut,250205,0.0,0.0,0.0,16.0,6.0,0.0,0.0,6.0
2025-05-01,Karnataka,Uttara Kannada,581362,0.0,0.0,0.0,61.0,17.0,0.0,0.0,17.0
2025-12-16,Rajasthan,Sirohi,307031,0.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0
2025-12-10,Tamil Nadu,Kancheepuram,600123,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2025-12-02,Punjab,Hoshiarpur,144209,0.0,0.0,0.0,11.0,3.0,0.0,3.0,3.0
2025-10-20,Assam,Kamrup Metro,781037,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-11-11,Madhya Pradesh,Singrauli,486884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-14,Andhra Pradesh,Tirupati,517502,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2025-10-26,Telangana,Hanumakonda,506009,1.0,0.0,0.0,0.0,2.0,3.0,7.0,2.0
2025-12-05,Meghalaya,South Garo Hills,794102,0.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0
2025-12-10,West Bengal,Bardhaman,741316,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-12-29,Kerala,Thiruvananthapuram,695602,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0
2025-10-24,Uttar Pradesh,Deoria,274508,0.0,0.0,0.0,6.0,4.0,0.0,0.0,4.0
2025-09-23,Telangana,Khammam,507204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29,West Bengal,North Twenty Four Parganas,700109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-12-21,Tamil Nadu,Cuddalore,607802,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-10-19,Gujarat,Anand,388307,3.0,1.0,0.0,0.0,4.0,0.0,3.0,4.0
2025-12-11,Gujarat,Vadodara,390016,0.0,0.0,0.0,20.0,16.0,3.0,20.0,16.0
2025-11-06,Madhya Pradesh,Neemuch,458226,6.0,0.0,3.0,7.0,8.0,4.0,17.0,2.0
2025-12-03,Tamil Nadu,Vellore,632504,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
2025-06-01,Gujarat,Porbandar,360590,0.0,0.0,0.0,123.0,165.0,0.0,0.0,165.0
2025-09-03,Karnataka,Davangere,577512,0.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0
2025-12-07,Bihar,Banka,813128,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2025-12-20,Kerala,Kannur,670334,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
2025-09-22,Odisha,Mayurbhanj,757043,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06,Odisha,Khordha,754005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-09-03,Kerala,Idukki,685608,0.0,2.0,0.0,2.0,1.0,0.0,7.0,1.0
2025-12-04,Andhra Pradesh,Nandyal,518533,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0
2025-10-26,Himachal Pradesh,Mandi,175023,0.0,0.0,0.0,6.0,2.0,1.0,3.0,2.0
2025-10-27,Andhra Pradesh,Srikakulam,532457,0.0,0.0,0.0,9.0,1.0,3.0,7.0,1.0
2025-12-20,Kerala,Kollam,691301,0.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0
2025-09-27,Tamil Nadu,Viluppuram,605766,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16,Rajasthan,Ajmer,305401,0.0,0.0,0.0,5.0,4.0,1.0,6.0,4.0
2025-12-15,Odisha,Ganjam,761012,7.0,0.0,1.0,5.0,8.0,0.0,0.0,4.0
2025-12-24,West Bengal,Murshidabad,742183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-12-03,Kerala,Ernakulam,683541,0.0,0.0,0.0,4.0,5.0,0.0,4.0,5.0
2025-12-16,Uttar Pradesh,Ambedkar Nagar,224152,0.0,0.0,0.0,10.0,4.0,1.0,19.0,4.0
2025-09-03,Rajasthan,Bharatpur,321001,12.0,12.0,1.0,108.0,46.0,8.0,82.0,23.0
2025-10-15,West Bengal,North Dinajpur,733209,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2025-12-02,Tamil Nadu,Nagapattinam,609203,0.0,0.0,0.0,2.0,2.0,1.0,13.0,2.0
2025-12-18,Madhya Pradesh,Datia,475685,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
2025-12-19,Jammu and Kashmir,Pulwama,192303,0.0,0.0,0.0,1.0,9.0,0.0,10.0,9.0
2025-10-24,Maharashtra,Mumbai Suburban,400077,1.0,0.0,1.0,1.0,1.0,4.0,15.0,0.5
2025-09-16,Gujarat,Kheda,388235,1.0,3.0,0.0,5.0,20.0,0.0,3.0,20.0
2025-12-16,Maharashtra,Sangli,415313,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0
2025-12-20,Telangana,Nagarkurnool,509320,0.0,0.0,0.0,4.0,1.0,1.0,6.0,1.0
2025-12-22,Andhra Pradesh,Nalgonda,508205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-11-01,Rajasthan,Dungarpur,314801,0.0,1.0,0.0,4.0,18.0,0.0,28.0,18.0
2025-10-22,Uttar Pradesh,Maharajganj,273157,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2025-11-19,West Bengal,Haora,711111,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
2025-11-01,Tamil Nadu,Kancheepuram,603301,1.0,0.0,0.0,3.0,9.0,1.0,10.0,9.0
2025-11-09,Telangana,Karimnagar,505531,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
2025-12-28,Andhra Pradesh,Kurnool,518145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-12-24,Gujarat,Surat,395023,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-27,Telangana,Hyderabad,500053,3.0,4.0,0.0,154.0,49.0,9.0,98.0,49.0
2025-09-18,Himachal Pradesh,Shimla,172101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-11-13,Karnataka,Uttara Kannada,581343,2.0,0.0,0.0,5.0,1.0,0.0,6.0,1.0
2025-04-01,Kerala,Malappuram,676309,0.0,0.0,0.0,70.0,58.0,0.0,0.0,58.0
2025-11-07,West Bengal,Bankura,722206,7.0,0.0,0.0,7.0,15.0,0.0,0.0,15.0
2025-12-15,West Bengal,Barddhaman,713512,8.0,1.0,0.0,1.0,10.0,2.0,32.0,10.0
2025-11-08,Bihar,Supaul,847452,10.0,4.0,0.0,9.0,9.0,6.0,77.0,9.0
2025-12-07,Jharkhand,Deoghar,815351,0.0,0.0,0.0,4.0,4.0,1.0,2.0,4.0
2025-10-26,Uttar Pradesh,Varanasi,221403,3.0,0.0,0.0,15.0,15.0,2.0,25.0,15.0
2025-12-13,Uttar Pradesh,Basti,272002,0.0,0.0,0.0,0.0,0.0,15.0,104.0,0.0
2025-11-01,Madhya Pradesh,Indore,453441,1.0,1.0,0.0,0.0,0.0,4.0,68.0,0.0
2025-09-19,Maharashtra,Wardha,442301,6.0,0.0,0.0,79.0,49.0,1.0,18.0,49.0
2025-12-25,Gujarat,Kheda,387430,0.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0
2025-10-27,Madhya Pradesh,Dhar,454446,6.0,1.0,0.0,29.0,33.0,1.0,43.0,33.0
2025-05-01,Jammu and Kashmir,Udhampur,182117,0.0,0.0,0.0,56.0,97.0,0.0,0.0,97.0
2025-11-14,Telangana,Nizamabad,503219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-10-24,Madhya Pradesh,Hoshangabad,461116,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-09-03,Tamil Nadu,Thiruvarur,614020,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
2025-10-24,Jharkhand,Gumla,835233,4.0,0.0,0.0,15.0,9.0,1.0,12.0,9.0
2025-11-07,Rajasthan,Pali,306001,1.0,3.0,0.0,4.0,14.0,0.0,5.0,14.0
2025-11-05,Odisha,Sonapur,767023,3.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0
2025-12-25,Maharashtra,Nanded,431808,0.0,0.0,0.0,5.0,10.0,0.0,0.0,10.0
2025-10-24,Maharashtra,Chhatrapati Sambhajinagar,423701,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0
2025-11-05,Karnataka,Shivamogga,577243,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0
2025-09-27,Rajasthan,Jodhpur,342023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,Tamil Nadu,Coimbatore,641024,0.0,0.0,0.0,2.0,6.0,2.0,8.0,6.0
2025-09-12,Bihar,Begusarai,851126,0.0,0.0,0.0,11.0,5.0,3.0,64.0,5.0
2025-11-01,Assam,Udalguri,784527,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2025-10-25,Uttar Pradesh,Shrawasti,271840,1.0,3.0,0.0,3.0,9.0,3.0,30.0,9.0
2025-09-01,Rajasthan,Kota,326519,4.0,4.0,0.0,19.0,14.0,1.0,22.0,14.0
